4s,3p,3d,4d,5d,4f,oxidation_state,temperature,time,CellV [A^3],Df,NASA [m^2/cm^3],density [g/cm^3],total_POV_gravimetric,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-2-all,D_mc_CRY-S-2-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-Z-1-all,lc-Z-2-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-T-3-all,D_lc-alpha-2-all,func-Z-0-all,func-T-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-T-3-all,D_func-S-1-all,sum-lc-T-3-all,sum-D_lc-T-2-all,sum-D_lc-S-1-all,sum-func-alpha-3-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-D_func-T-3-all,sum-D_func-alpha-2-all,sum-f-lig-T-3,MNC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,logKH_CH4,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category,HBA,HBD,LogP
2,6,10,10,0,0,3,220,72.0,6278.19,6.14293,0.0,1.25239,0.350354,37.7182,80.367,6063.75,4.4375,50.6944,37828,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-32.0,-0.64,0.0,0.0,0.0,0.0,0.0,4000,-0.991,7.4e-05,-20.87627244,1.98e-05,1.110424454,3.810965463,-4.702973048,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,2,2,1.083
2,6,8,0,0,0,2,160,72.0,11552.7,7.61249,0.0,0.637007,1.02504,38.6584,101.803,2576.0,2.64,43.7772,15792,108.8888889,126.5444444,0.91,1.866666667,2.0,-2.888888889,-5.111111111,0.0,0.0,0.0,0.0,0.0,0.0,124.0,-28.0,-0.72,0.0,0.0,0.0,0.0,0.0,8064,-0.567,2.7e-05,-16.30970033,1.1e-05,0.401023172,4.78664383,-4.956881467,31374,887,0,14798,-0.110283159,-0.095729659,0.393527106,0,2,1,2.4468000000000005
2,6,10,0,0,0,2,110,96.0,998.317,5.30071,0.0,1.71779,0.176914,32.802,90.354,4080.0,1.44,16.335,8160,107.3333333,129.9266667,0.92,1.91,2.0,-2.333333333,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,29.33333333,-5.333333333,-0.16,0.0,0.0,0.0,0.0,0.0,672,-0.704,3.13e-05,-21.41821967,1.13e-05,0.426690331,1.577700503,-4.946076849,887,0,0,0,0.389716841,-0.238668024,-0.345410947,1,2,1,0.7797999999999999
2,6,10,10,0,0,2,130,144.0,2528.43,3.31679,60.8734,1.35218,0.0571671,34.8816,28.8652,1152.0,2.84,11.4244,9216,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,24.0,-8.0,-0.16,479.12,-8.0,-8.0,-16.0,-24.0,3704,-0.369,0.000104299,-28.95245006,9.97e-06,1.25584417,2.394203218,-5.001444256,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1,4,4,3.8134000000000015
1,6,10,0,0,0,1,160,72.0,676.592,3.46859,37.9192,1.84238,0.0379076,16.8625,37.126,913.5,3.08,14.44,2378,57.75,100.27,0.3675,0.91,0.75,-0.5,-2.45,24.5,12.0,0.49,0.49,-2.0,-0.02,28.0,-2.0,-0.06,668.96,-4.0,-4.0,-8.0,-15.6,888,-0.371,2.01e-05,-31.41559934,6.05e-06,0.215793666,1.049697841,-5.218185766,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,4,1,1.9286999999999996
1,6,10,0,0,0,2,180,72.0,29192.8,6.65331,416.077,1.1494,0.464278,32.148,97.812,3219.0,2.44,43.32,17052,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-16.0,-0.32,0.0,0.0,0.0,0.0,0.0,2448,-0.706,3.44e-05,-18.35835062,1.34e-05,0.523918461,3.703273648,-4.871820519,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,3,3,0.7812000000000001
2,6,10,1,0,0,3,100,20.0,3384.96,4.86854,0.0,1.64521,0.204278,22.704,39.534,2520.0,5.58,4.84,13440,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-12.0,-0.24,0.0,0.0,0.0,0.0,0.0,1500,-0.458,0.000375121,-31.08608967,2.62e-05,2.151071758,2.462311502,-4.582448597,962,6228,0,0,-0.110283159,-0.011074772,0.280791788,1,2,2,1.083
2,6,10,10,0,0,2,180,96.0,7812.86,6.30843,0.0,0.861714,0.630557,22.5784,30.4876,1152.0,2.84,11.4244,5952,108.5,127.39,0.9125,1.8775,2.0,-2.75,-5.0,56.5,20.0,0.935,1.425,-3.5,-0.04,28.0,-6.0,-0.16,1208.96,-8.0,-12.0,-14.0,-43.2,3952,-0.418,0.000275251,-30.04617337,1.28e-05,2.456450103,4.625189381,-4.892918981,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,4,2,4.874000000000003
2,6,10,0,0,0,2,100,72.0,2924.14,3.27172,427.696,1.09251,0.197363,15.136,26.356,480.0,1.44,8.1675,1920,112.0,81.7525,0.89,2.79,2.0,-1.0,-6.0,64.0,17.83333333,1.586666667,3.846666667,-1.5,-0.036666667,8.5,-6.5,-0.08,359.34,-5.0,-1.666666667,-3.0,-21.33333333,5344,-0.743,0.000851249,-35.80653848,6.51e-05,2.930563239,3.040374951,-4.18655379,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1,12,4,7.665500000000008
2,6,10,10,0,0,2,120,72.0,6441.52,3.75562,0.0,1.55256,0.260847,28.392,116.9987,11424.0,4.01,17.1366,11232,119.0,163.4733333,0.91,1.676666667,-1.333333333,-3.666666667,-6.6,108.25,10.5,0.4525,0.705,-3.25,0.0425,60.0,-12.0,-0.74,1393.29,-7.5,-12.0,-19.5,-5.4,1848,-0.54,1.85e-05,-17.90648759,7.17e-06,0.28538318,2.37670485,-5.144548689,962,6228,702,0,0.389716841,0.061818741,-0.217196949,1,5,2,1.0877
2,6,10,0,0,0,2,85,72.0,4535.3,6.22752,0.0,0.801255,0.804289,19.866,34.59225,630.0,1.89,21.78,6720,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,56.5,21.0,1.53,0.935,-2.0,0.35,12.0,-4.0,-0.08,454.26,2.0,-2.0,-4.0,-13.8,4200,-0.525,0.000317771,-30.14223775,1.21e-05,2.811276792,5.147868784,-4.916085497,962,31374,0,0,-0.110283159,0.083073132,-0.129610464,1,10,10,6.771600000000003
2,6,7,0,0,0,2,130,72.0,9586.14,4.78582,0.0,0.69846,0.676259,34.2912,118.2144,1944.0,5.88,7.0688,2268,112.0,83.62,0.98,0.49,2.0,-2.0,5.8,49.0,16.5,0.735,2.66,2.0,-0.03,48.0,6.0,-0.24,1152.18,-6.0,15.0,12.0,-12.0,5208,-0.247,5.6e-05,-20.15464757,2.15e-05,0.740065437,4.950374003,-4.667046752,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0,6,0,2.6332000000000013
1,6,10,0,0,0,2,100,18.0,1221.09,10.72801,0.0,1.31034,0.443762,26.144,52.06,2378.0,2.44,21.66,5568,106.6666667,147.6933333,0.89,2.49,2.0,-4.666666667,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,-8.0,-0.12,0.0,0.0,0.0,0.0,0.0,750,-0.479,3.37e-05,-21.01297893,5e-06,0.510438603,2.460567681,-5.300688774,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1,4,4,0.49420000000000003
2,6,10,10,0,9,3,110,48.0,5615.56,3.74063,0.0,1.84541,0.156508,25.828,44.8855,3315.0,7.735,19.36,56680,118.0666667,119.9641667,0.9095,1.125333333,2.0,-2.266666667,-5.761666667,51.5,13.5,1.665,1.665,2.666666667,0.276666667,164.8,-48.0,-0.96,3637.64,32.0,52.0,64.0,-122.0,3792,-0.509,0.0106962,-46.32063412,1.63e-05,3.036591189,2.489580706,-4.786989881,962,702,0,8471,0.389716841,0.06606585,-0.271501052,0,3,3,-0.19389999999999996
2,6,10,10,0,0,2,120,72.0,3183.18,3.35897,328.117,1.32593,0.116763,22.2404,49.39025,1584.0,3.905,11.4244,5856,106.0,132.8257143,0.928571429,1.947142857,2.0,-1.857142857,-4.285714286,36.57142857,10.0952381,0.921904762,0.805238095,-2.619047619,0.097142857,54.0,-8.0,-0.28,758.6066667,-3.333333333,-8.0,-18.33333333,-38.0,5744,-0.457,0.00238746,-41.45547684,2.76e-05,2.398042596,1.885787996,-4.559221541,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1,2,0,2.647000000000001
2,6,10,0,0,0,2,150,43.0,1036.08,3.36062,572.739,1.20751,0.195924,22.044,46.134,900.0,2.7,5.445,1860,109.6666667,118.8266667,0.92,1.63,2.0,-3.0,-3.366666667,37.66666667,9.0,0.786666667,1.743333333,-0.666666667,-0.033333333,22.0,-4.0,-0.12,320.32,-3.0,7.0,-2.0,-2.2,1602,-0.617,0.000113044,-25.38626633,3.33e-05,1.166596781,2.365718337,-4.477962864,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,4,0,3.409880000000002
2,6,10,10,0,0,2,100,24.0,3946.16,4.4083,0.0,0.950557,0.487272,38.6672,56.784,2304.0,5.68,8.5683,7632,105.0,135.0,0.935,1.975,2.0,-1.5,-4.0,56.5,19.75,1.245,0.935,-4.0,0.05,48.0,-6.0,-0.24,1649.415,-9.0,-10.5,-24.0,-41.4,4284,-0.453,7.32e-05,-20.39937858,2.26e-05,1.081853528,4.852030483,-4.646039554,6228,0,0,0,-0.110283159,-0.092404548,0.344452287,1,4,4,2.1464
2,6,5,0,0,0,2,150,120.0,2009.38,4.78135,0.0,1.32576,0.249744,29.326,61.3335,2000.0,3.1,19.22,8800,96.0,71.868,0.89,1.068,2.0,-2.4,-3.28,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-12.0,-0.4,0.0,0.0,0.0,0.0,0.0,1500,-0.628,0.00269151,-38.94412574,4.43e-05,2.970974609,3.162253683,-4.353751197,12051,0,0,0,-0.110283159,-0.105013562,0.49409026,1,2,2,1.083
1,6,10,0,0,0,1,25,252.0,1458.98,5.1443,72.6604,1.6171,0.1679303,13.072,22.762,348.0,1.22,28.88,3712,112.0,143.63,0.89,3.02,2.0,-6.0,-6.0,64.0,9.0,0.89,0.89,-6.0,-0.04,36.0,-12.0,-0.16,574.52,-8.0,-12.0,-24.0,-24.0,1600,-0.423,8.22e-05,-29.44080193,3.88e-06,0.794769991,1.340895398,-5.411462754,962,0,0,14797,-0.110283159,0.083073132,-0.129610464,0,4,4,-1.1968
2,6,10,0,0,0,2,120,48.0,9201.52,5.7276,0.0,1.02354,0.449888,27.72,73.9365,1260.0,3.78,43.56,18720,130.6666667,164.7066667,1.083333333,2.866666667,2.333333333,1.333333333,-2.1,192.6666667,6.666666667,0.406666667,0.813333333,-4.0,0.146666667,312.0,40.0,-1.12,8970.24,-32.0,-64.0,-96.0,105.6,7984,-0.464,4.34e-05,-19.99442627,9.53e-06,0.651607774,3.490106127,-5.020796375,6228,0,0,0,-0.110283159,-0.003003152,0.082883502,1,2,2,2.3898
2,6,10,10,0,0,2,100,40.0,5002.33,4.32303,0.0,1.36723,0.17722,27.90528,53.8434,3110.4,3.124,28.561,18432,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,52.75,55.5,1.325,2.4275,8.0,-0.055,48.0,-16.0,-0.32,4448.68,-4.0,-4.0,64.0,-152.4,7152,-0.536,0.000486629,-35.15894756,1.99e-05,1.989049826,2.476760588,-4.700725928,962,702,31374,28118,0.389716841,0.06606585,-0.271501052,2,4,3,4.251000000000002
1,6,10,0,0,0,2,25,252.0,4684.45,3.49627,207.711,1.21074,0.118291,27.132,68.799,1305.0,4.575,28.88,7656,100.8,141.694,0.962,2.41,2.0,0.4,-2.8,32.4,5.0,0.57,1.242,0.0,-0.024,180.0,-12.0,-0.8,1632.12,-24.0,-12.0,0.0,-40.0,5920,-0.781,0.000336396,-33.55917975,2.89e-05,1.921054447,3.10948064,-4.538981954,962,887,0,0,-0.110283159,0.083073132,-0.129610464,1,2,2,-0.4543
2,6,5,0,0,0,2,150,72.0,7632.97,8.58239,0.0,0.696077,0.894758,20.832,33.3498,660.0,2.728,24.025,7800,123.2,176.04,0.908,2.152,2.0,-3.6,-7.92,64.0,32.0,1.78,3.56,0.0,-0.08,20.8,-4.8,-0.08,669.92,-4.0,-8.0,0.0,-48.0,6576,-0.554,0.00145166,-37.783214,1.01e-05,3.494744618,3.887099254,-4.995867865,962,702,31374,0,-0.110283159,0.083073132,-0.129610464,1,14,10,16.078399999999977
2,6,7,0,0,0,2,160,72.0,11947.3,2.48068,418.117,1.31579,0.133958,28.45568,65.1608,2203.2,1.372,35.344,9504,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,28.0,1.78,5.15,0.0,-0.08,24.0,-8.0,-0.16,1100.28,-12.0,-8.0,0.0,-65.6,3760,-0.659,0.356426,-62.21402836,2.6e-05,2.69600654,2.425081266,-4.585536412,962,6342,31275,14798,-0.110283159,0.083073132,-0.129610464,0,6,4,3.107500000000001
2,6,10,10,0,0,2,150,72.0,4336.76,3.66818,355.978,1.84132,0.0901308,30.2848,69.61955,6828.0,5.055,45.6976,31872,108.4125,113.48025,0.480125,1.150125,1.0625,-2.5125,-4.845,49.0,11.25,0.42875,0.49,-1.875,-0.0175,111.6,-23.2,-0.34,2508.6,-14.0,-16.0,-30.0,-62.4,4768,-0.54,0.0122944,-47.20165713,1.71e-05,2.40066607,1.497440677,-4.76669669,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,4,2,0.5648999999999998
2,6,10,0,0,0,2,130,72.0,3449.39,5.99614,0.0,0.787709,0.79509,21.384,66.5445,3660.0,2.74,21.78,7200,121.3333333,218.02,0.623333333,2.926666667,1.333333333,-1.333333333,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,92.0,-20.0,-0.16,0.0,0.0,0.0,0.0,0.0,2484,-0.948,5.46e-05,-23.28552825,1.05e-05,0.744397321,4.521517931,-4.979746476,6228,702,0,0,-0.110283159,-0.089079437,0.295377468,1,2,2,2.03348
2,6,10,1,0,0,3,180,72.0,1679.24,2.52833,1.65835,1.9552,0.0,22.704,39.534,2520.0,5.58,4.84,13440,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-12.0,-0.24,0.0,0.0,0.0,0.0,0.0,2760,-0.561,9.41e-05,-37.83988142,4.33e-06,0.592179304,0.748250545,-5.363447917,962,0,0,313,-0.110283159,0.083073132,-0.129610464,2,2,2,2.2362
1,6,10,0,0,0,2,120,50.0,2372.12,2.7509,456.594,1.82686,0.108755,25.004,61.123,1827.0,3.375,57.76,14152,106.3333333,72.7125,0.771666667,1.7325,1.666666667,-1.041666667,-3.016666667,32.0,3.0,0.445,0.445,-1.5,-0.02,60.66666667,-22.66666667,-0.533333333,877.68,-16.0,-24.0,-24.0,-48.0,944,-0.475,0.000143212,-31.27944191,5.14e-06,1.014176483,0.990993801,-5.288685532,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,3,3,-1.0934000000000001
2,6,10,10,0,0,3,160,24.0,4149.51,6.26863,106.77,0.811705,0.7772276,42.8624,24.2792,1176.0,2.6,12.6736,10976,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,28.66666667,1.483333333,3.73,-5.333333333,-0.066666667,12.0,-4.0,-0.08,542.72,-5.333333333,-4.0,-10.66666667,-25.86666667,3568,-0.781,0.000165215,-26.88819988,3.63e-05,1.222838928,5.070108441,-4.440251329,6228,0,0,313,-0.110283159,-0.089079437,0.295377468,2,12,8,3.8744000000000014
2,6,10,0,0,0,2,95,24.0,10506.9,12.00951,0.0,0.61183,1.18507,24.596,75.75975,3270.0,1.71,32.67,12480,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,124.8,25.63333333,0.0635,1.209833333,-2.1,0.156333333,60.0,-20.0,-0.4,4906.79,5.333333333,-13.66666667,-21.0,23.6,6620,-0.918,1.72e-05,-19.58207601,3.91e-06,0.246490761,2.084256752,-5.407739946,6228,0,0,0,0.389716841,-0.024257543,-0.004702983,1,4,2,1.8962
2,6,10,10,0,0,1,105,96.0,6590.41,11.69752,0.0,0.719622,0.980543,23.0688,47.3124,1764.0,3.9,12.6736,5880,122.5,229.35,0.935,2.045,2.0,-3.0,-7.4,64.0,6.0,0.89,0.89,-4.0,-0.04,60.0,-8.0,-0.16,479.12,-8.0,-8.0,-16.0,-24.0,1736,-0.606,0.000195931,-24.19071941,1.26e-05,3.11632903,4.906780117,-4.900101921,6228,12051,0,284,0.389716841,-0.024257543,-0.004702983,2,4,2,1.54
2,6,10,10,0,0,3,100,72.0,3441.97,7.59757,35.3783,1.33539,0.2506678,36.7392,42.6488,3675.0,4.7,25.3472,18816,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-16.0,-0.32,0.0,0.0,0.0,0.0,0.0,3808,-0.827,0.000158859,-30.90520372,1.22e-05,1.145618891,3.144009452,-4.912513179,962,6342,0,14798,0.389716841,0.06606585,-0.271501052,0,2,2,2.2362
2,6,6,0,0,0,2,180,48.0,580.418,3.81301,0.0,1.71018,0.111743,29.3776,52.2404,1074.666667,1.92,10.0467,2912,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-4.0,-0.08,0.0,0.0,0.0,0.0,0.0,612,-0.459,0.0189981,-48.53029726,3.09e-05,2.404299262,2.135431282,-4.510055576,962,0,0,14797,-0.110283159,0.083073132,-0.129610464,0,3,3,0.7812000000000001
2,6,8,0,0,0,2,160,72.0,3354.26,2.55839,183.222,1.14652,0.0910754,34.8384,114.4854,2016.0,5.28,7.2962,2352,105.0,116.92,0.98,1.33,2.0,-1.0,1.9,49.0,25.5,1.225,2.66,-1.5,-0.05,40.0,0.0,-0.16,1237.28,-6.0,14.0,-6.0,-8.0,6312,-0.234,4.07e-05,-26.6360452,1.57e-05,0.443005791,1.745805886,-4.803550221,962,702,0,0,-0.110283159,0.083073132,-0.129610464,1,9,0,5.6070000000000055
2,6,10,10,0,10,3,100,144.0,1111.37,3.24197,470.446,1.39461,0.22108,25.1808,33.428,2046.0,4.52,2.9768,6336,120.0,59.89,0.645,0.89,1.5,-2.0,-3.0,52.75,10.0,0.29,1.155,0.0,-0.01,12.0,-4.0,-0.12,577.2,0.0,-4.0,0.0,-17.6,884,-0.523,0.0639786,-50.33809754,1.21e-05,4.377914213,2.862178663,-4.91860588,6228,0,0,0,-0.110283159,-0.307737026,0.008973606,1,4,2,1.5399999999999998
2,6,8,0,0,0,2,140,96.0,3916.82,2.49159,68.3281,1.39923,0.0431095,34.6092,84.9568,1652.0,3.3,29.1848,9408,85.2,46.768,0.926,0.532,2.0,0.0,1.24,19.6,10.8,0.588,1.26,2.4,-0.024,64.0,0.0,-0.8,2137.12,0.0,40.0,48.0,-47.2,6208,-0.565,0.000109348,-34.59805299,1.64e-05,0.714189805,1.268437191,-4.786118491,962,6228,702,0,-0.110283159,0.083073132,-0.129610464,1,4,0,3.7250000000000023
2,6,7,0,0,0,2,110,96.0,3964.62,5.82364,0.0,1.16086,0.235705,33.48906667,74.39786667,1836.0,2.613333333,21.2064,6696,105.0,135.0,0.935,1.975,2.0,-1.5,-4.0,40.5,5.0,0.715,0.715,-3.5,-0.03,64.0,-8.0,-0.32,507.144,-12.0,-12.0,-28.0,-30.24,5808,-0.997,0.000325569,-33.10314447,1.31e-05,1.729230242,2.152940149,-4.881801432,962,6228,702,0,0.389716841,0.06606585,-0.271501052,1,2,2,4.493700000000001
2,6,10,10,0,0,2,120,72.0,5928.73,3.8044,0.113572,1.3464,0.144697,33.5296,56.6657,2016.0,4.97,22.8488,17664,105.0,156.465,0.935,1.96,2.0,-1.0,-4.0,156.25,19.0,0.7075,0.65,2.5,0.325,120.0,-16.0,-0.64,7105.44,-16.0,-40.0,40.0,188.4,7136,-0.494,0.00021296,-32.84830251,1.94e-05,1.284281672,2.103587179,-4.71236396,962,0,0,0,-0.110283159,-0.003003152,0.082883502,1,3,2,1.1445
2,6,5,0,0,0,2,120,72.0,2919.92,5.53694,0.0,1.24903,0.327471,26.55666667,77.10733333,2650.0,4.453333333,28.83,11500,100.5333333,107.7173333,0.664666667,1.090666667,1.466666667,-1.6,-4.453333333,21.33333333,0.0,0.296666667,0.413333333,0.0,-0.013333333,83.2,-16.0,-0.352,0.0,-8.0,0.0,0.0,3.2,1952,-0.915,0.0109646,-46.54721726,1.54e-05,4.723764812,3.076943283,-4.811316139,6342,6228,0,0,-0.110283159,-0.526394616,-0.277430255,1,3,2,0.6560999999999999
1,6,10,0,0,0,2,80,48.0,17892.4,11.75665,0.0,0.378656,2.08321,26.144,45.524,696.0,2.44,28.88,7424,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-8.0,-0.16,0.0,0.0,0.0,0.0,0.0,9376,-0.404,1.83e-05,-14.94539008,7.92e-06,0.266967877,3.729210785,-5.101343368,12051,962,0,313,-0.110283159,-0.105013562,0.49409026,2,4,4,10.461299999999996
1,6,10,0,0,0,2,140,5.0,6571.98,6.09535,11.02,1.23624,0.2150076,24.624,57.304,1102.0,3.7,28.88,6960,122.5,225.28,0.69,2.2475,1.5,-2.75,-6.9,118.0,40.0,1.0,1.346666667,7.333333333,0.126666667,54.0,-11.0,-0.12,2494.24,-2.666666667,-2.666666667,29.33333333,1.6,4536,-0.665,7.24e-05,-28.09676799,8.96e-06,0.888634928,2.639490935,-5.0474904,962,6342,0,0,-0.110283159,0.083073132,-0.129610464,1,9,2,4.256740000000002
1,6,10,0,0,0,2,60,48.0,7211.15,7.10734,0.0,0.697914,0.913723,26.144,45.524,696.0,2.44,28.88,7424,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-8.0,-0.16,0.0,0.0,0.0,0.0,0.0,6928,-0.419,6.77e-05,-20.21143985,2.23e-05,0.894056214,5.8788937,-4.651241604,962,6228,0,313,-0.110283159,0.083073132,-0.129610464,2,4,4,8.814400000000001
2,6,7,0,0,0,2,160,12.0,1840.1,4.25994,0.0,1.06467,0.358664,36.29653333,78.8848,1512.0,4.573333333,10.6032,3618,107.3333333,138.1693333,0.956,1.604666667,2.0,-0.066666667,-3.453333333,0.0,0.0,0.0,0.0,0.0,0.0,43.33333333,-3.333333333,-0.2,0.0,0.0,0.0,0.0,0.0,2162,-0.458,0.000182871,-26.86119451,3.74e-05,1.945300529,4.361279525,-4.42728519,962,0,0,8471,-0.110283159,0.083073132,-0.129610464,0,3,3,-0.19389999999999996
2,6,7,0,0,0,2,100,24.0,4743.18,4.86667,149.451,0.966335,0.4846141,32.98773333,76.20684444,1440.0,3.375555556,31.8096,9882,106.037037,132.7451852,0.928333333,1.946111111,2.0,-1.87037037,-4.296296296,35.55555556,3.333333333,0.494444444,0.494444444,-2.222222222,-0.022222222,138.6666667,-20.66666667,-0.72,1197.8,-20.0,-20.0,-40.0,-60.0,3024,-0.48,0.000102864,-23.04913152,3.2e-05,1.220723428,4.678559747,-4.49472111,6228,702,0,0,0.389716841,-0.024257543,-0.004702983,1,2,1,0.7797999999999999
2,6,10,0,0,0,2,80,96.0,16691.3,6.96534,0.0,0.799593,0.64748,27.72,59.93625,1170.0,3.51,21.78,9360,117.8333333,124.3766667,1.001666667,1.77,2.166666667,-2.0,-3.533333333,16.33333333,10.0,0.392,0.905333333,0.933333333,-0.016,94.0,-10.0,-0.52,1269.84,-1.6,13.6,11.2,-25.12,8904,-0.47,3.21e-05,-18.64030052,1.11e-05,0.491929648,4.490744898,-4.952900444,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1,2,2,2.750000000000001
2,6,7,0,0,0,2,130,48.0,1867.49,4.1551,0.0,1.19151,0.135475,24.86613333,42.02426667,756.0,2.286666667,10.6032,2484,105.0,135.0,0.935,1.975,2.0,-1.5,-4.0,56.5,26.16666667,1.328333333,4.41,2.333333333,-0.056666667,32.0,-4.0,-0.16,1061.613333,-10.66666667,16.66666667,9.333333333,-7.533333333,3272,-0.483,0.00302649,-45.74692202,7.49e-06,2.842474364,1.588300715,-5.125787888,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0,4,3,2.3602000000000007
2,6,10,0,0,0,2,100,40.0,4548.2,6.13055,0.0,1.22326,0.377157,26.488,75.548,3540.0,3.32,49.005,20160,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,-24.0,-0.48,0.0,0.0,0.0,0.0,0.0,3000,-0.825,3.59e-05,-19.96446101,1.09e-05,0.565968239,3.334716332,-4.961236819,12051,0,0,0,-0.110283159,-0.105013562,0.49409026,1,2,2,1.083
1,6,10,0,0,0,2,65,72.0,5505.82,7.4101,0.0,0.522471,1.48521,26.144,45.524,696.0,2.44,21.66,5568,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-6.0,-0.12,0.0,0.0,0.0,0.0,0.0,2502,-0.423,3.18e-05,-19.1611628,9.65e-06,0.430357806,3.886157976,-5.015479437,962,6228,0,28118,-0.110283159,0.083073132,-0.129610464,2,4,4,3.2790000000000017
2,6,10,0,0,0,2,100,24.0,5210.92,6.34934,0.0,1.01424,0.537606,22.704,48.5705,2370.0,2.56,32.67,11520,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,266.5,9.6,0.638,1.187,-5.8,0.194,60.0,-20.0,-0.4,5165.54,-20.0,-38.0,-58.0,53.4,2500,-0.779,0.000949239,-36.83908604,8.66e-06,3.682419894,2.94296766,-5.062668202,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1,2,2,2.3898
2,6,7,0,0,0,2,160,72.0,6584.46,4.25664,0.0,1.21878,0.323964,30.8696,80.09426667,2317.5,2.538333333,84.8256,24300,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,-40.0,-0.8,0.0,0.0,0.0,0.0,0.0,5000,-0.72,0.000277799,-32.4781142,9.25e-06,2.527713191,2.835632422,-5.033662527,887,0,0,0,0.889716841,0.049058569,-0.413391639,1,2,2,1.083
2,6,10,0,0,0,2,100,48.0,7836.56,4.95549,0.0,1.06968,0.448022,22.704,39.534,720.0,2.16,21.78,7680,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,48.0,-16.0,-0.32,958.24,-16.0,-16.0,-32.0,-48.0,3024,-0.428,6.07e-05,-20.14438899,2.04e-05,0.886444207,4.340323749,-4.690212323,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1,4,4,0.4794000000000001
1,6,10,0,0,0,2,180,312.0,10625.6,6.59227,0.0,1.32896,0.215206,25.384,84.284,3219.0,2.44,28.88,7192,107.3333333,129.9266667,0.92,1.91,2.0,-2.333333333,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,58.66666667,-10.66666667,-0.32,0.0,0.0,0.0,0.0,0.0,3536,-0.693,2.27e-05,-18.5946895,1.22e-05,0.346739091,2.409111123,-4.913198979,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,2,1,2.4468000000000005
